"T:\user\dev\src\python\AIKIF\build\lib\aikif\environments\environment.py","environment.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\environments","15-05-14","1577",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\page_about.py","page_about.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-05-20","548",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\page_agents.py","page_agents.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-03-01","810",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\page_programs.py","page_programs.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-03-01","3609",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\web_utils.py","web_utils.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-03-12","6467",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\web_aikif.py","web_aikif.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-03-13","6894",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\page_search.py","page_search.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-03-12","2671",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app\page_data.py","page_data.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\web_app","15-03-01","2197",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\test_agent.py","test_agent.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents","15-04-25","800",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\agent_map_data.py","agent_map_data.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents","15-03-01","1867",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\agent.py","agent.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents","15-01-26","4002",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\collect_Win_processes.py","collect_Win_processes.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","14-05-03","7829",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\agent_email.py","agent_email.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","15-02-28","6130",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\log_PC_usage.py","log_PC_usage.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","14-05-02","1705",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\agent_filelist.py","agent_filelist.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","15-05-19","1818",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\agent_browser.py","agent_browser.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","15-03-01","14683",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\agent_image_metadata.py","agent_image_metadata.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","15-04-16","2349",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\log_browser_history.py","log_browser_history.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","14-10-26","3031",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather\outlook_export.py","outlook_export.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\gather","15-05-19","3609",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\aggregate\agg_context.py","agg_context.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\aggregate","15-03-01","3578",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\aggregate\load_info_cooking_recipe.py","load_info_cooking_recipe.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\aggregate","14-10-03","2135",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\aggregate\load_PC_usage.py","load_PC_usage.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\aggregate","14-06-07","2081",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\learn\dummy_learn_1.py","dummy_learn_1.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\learn","15-01-07","1244",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\learn\agent_learn_aixi.py","agent_learn_aixi.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\learn","15-03-01","5669",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\learn\run_dummy_learn_1.py","run_dummy_learn_1.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\learn","15-05-19","1081",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\explore\agent_explore_grid.py","agent_explore_grid.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\agents\explore","15-04-02","10236",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_goal_friendly.py","cls_goal_friendly.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-02-28","1157",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_goal_time.py","cls_goal_time.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-02-28","1606",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_filelist.py","cls_filelist.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-05-19","17118",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_plan_search.py","cls_plan_search.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","15-02-28","6233",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_goal.py","cls_goal.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","14-06-23","1336",
"T:\user\dev\src\python\AIKIF\build\lib\aikif\lib\cls_context.py","cls_context.py","T:\user\dev\src\python\AIKIF\build\lib\aikif\lib","14-12-04","6747",
